file,line,decl,denominator,statement
NavierStokes/PositiveOrderMoments.lean,93,NavierStokes.PositiveOrderMoments.rowDensity_increment,R (via linearDensity),rowDensity n (increment u n du) (increment e n de) omega R = rowDensity n u e omega R + linearDensity (u 0) (e 0) du de R
NavierStokes/PositiveOrderMoments.lean,111,NavierStokes.PositiveOrderMoments.linearDensity_on_patch,R (via linearDensity),linearDensity u₀ e₀ du de R = weightedDensity lam A du de R
NavierStokes/PositiveOrderMoments.lean,172,NavierStokes.PositiveOrderMoments.repairU_moment,A (via axialDebt),"(∫ R, R ^ FiveRowRank.axialPowers lam i * repairU lam A a b d R) = axialDebt A d i"
NavierStokes/PositiveOrderMoments.lean,179,NavierStokes.PositiveOrderMoments.repairE_moment,A (via angularDebt),"(∫ R, R ^ FiveRowRank.angularPowers lam i * repairE lam A a b d R) = angularDebt A d i"
NavierStokes/PositiveOrderMoments.lean,355,NavierStokes.PositiveOrderMoments.pressureGradient_increment_of_zero,R (via pressureGradient),pressureGradient n (increment e n de) omega R = pressureGradient n e omega R
NavierStokes/PositiveOrderMoments.lean,362,NavierStokes.PositiveOrderMoments.pressure_primitive_repair_before_patch,R (via pressureGradient),"(∫ t in (0 : ℝ)..R, pressureGradient n (increment e n (repairE lam A a b d)) omega t) = ∫ t in (0 : ℝ)..R, pressureGradient n e omega t"
NavierStokes/PrimaryFieldAssembly.lean,350,NavierStokes.PrimaryFieldAssembly.actual_phase_identification,ε (via phase),"k * PhaseCalculus.phase ε p pz x0 F G (s, θ, v Y) = (m : ℝ) * θ + k * ((pz / ε) * s.2.1 + x0 * s.1 - v Y * (p * F s + pz * G s))"
NavierStokes/PrimaryFieldAssembly.lean,362,NavierStokes.PrimaryFieldAssembly.rounded_phase_identification,ε (via roundedPhaseRemainder),"k * PhaseCalculus.phase ε (PhaseEstimates.roundedFrequency k target) pz x0 F G (s, θ, v Y) = (PhaseEstimates.nonzeroRound (k * target) : ℝ) * θ + roundedPhaseRe"
NavierStokes/PrimaryFieldAssembly.lean,362,NavierStokes.PrimaryFieldAssembly.rounded_phase_identification,ε (via phase),"k * PhaseCalculus.phase ε (PhaseEstimates.roundedFrequency k target) pz x0 F G (s, θ, v Y) = (PhaseEstimates.nonzeroRound (k * target) : ℝ) * θ + roundedPhaseRe"
NavierStokes/PrimaryMaterialDefect.lean,125,NavierStokes.PrimaryMaterialDefect.differentiableAt_phase,ε (via phase),DifferentiableAt ℝ (PhaseCalculus.phase ε p pz x0 F G) q
NavierStokes/PrimaryODE.lean,736,NavierStokes.PrimaryODE.hasDerivAt_referenceProfile,ell (via referenceProfileRate),HasDerivAt (referenceProfile c₀ u ell) (referenceProfileRate u ell v * referenceProfile c₀ u ell v) v
NavierStokes/PrimaryTargetBounds.lean,117,NavierStokes.PrimaryTargetBounds.modelSet_compact,M (via modelSet),IsCompact (modelSet M u eta)
NavierStokes/PrimaryTargetBounds.lean,690,NavierStokes.PrimaryTargetBounds.edge_double,x (via edge),FlatCutoff.edge c (2*x) = FlatCutoff.edge (c/4) x
NavierStokes/PulseAmplitude.lean,832,NavierStokes.PulseAmplitude.prefixBoundConstant_pos,P (via prefixBoundConstant),0 < prefixBoundConstant P m
NavierStokes/PulseCovariance.lean,46,NavierStokes.PulseCovariance.gaussian_pos,r (via gaussian),0 < gaussian b m r v
NavierStokes/PulseCovariance.lean,48,NavierStokes.PulseCovariance.gaussian_eq_length,r (via gaussian),gaussian b m r v = Real.exp (-b * (v - m) ^ 2 / r ^ 2)
NavierStokes/PulseCovariance.lean,518,NavierStokes.PulseCovariance.affineSlope_midpoint,r (via affineSlope),affineSlope s₀ slope r (r ^ 2 / 2) = s₀
NavierStokes/PulseCovariance.lean,521,NavierStokes.PulseCovariance.hasDerivAt_affineSlope,r (via affineSlope),HasDerivAt (affineSlope s₀ slope r) (slope / r ^ 2) v
NavierStokes/PulseCovariance.lean,527,NavierStokes.PulseCovariance.affineSlope_deriv_bound,r (via affineSlope),|deriv (affineSlope s₀ slope r) v| ≤ C / r ^ 2
NavierStokes/PulseCovariance.lean,532,NavierStokes.PulseCovariance.affineSlope_distance,r (via affineSlope),|affineSlope s₀ slope r v - s₀| = |slope| * |v - r ^ 2 / 2| / r ^ 2
NavierStokes/PulseCovariance.lean,537,NavierStokes.PulseCovariance.modelDirection_affine_drift,r (via affineSlope),|modelDirection c₀ (affineSlope s₀ slope r v) i - modelDirection c₀ s₀ i| ≤ ((|c₀| + 1) * |slope|) * |v - r ^ 2 / 2| / r ^ 2
NavierStokes/PulseLag.lean,30,NavierStokes.PulseLag.kernel_pos,t (via kernel),0 < kernel β y t
NavierStokes/PulseLag.lean,35,NavierStokes.PulseLag.kernel_hasDerivAt,t (via kernel),HasDerivAt (kernel β y) (β * kernel β y t) t
NavierStokes/R3CutoffSobolev.lean,26,NavierStokes.R3CutoffSobolev.cutoff_contDiff,R (via cutoff),ContDiff ℝ ∞ (cutoff R)
NavierStokes/R3CutoffSobolev.lean,33,NavierStokes.R3CutoffSobolev.cutoff_range,R (via cutoff),cutoff R x ∈ Icc (0 : ℝ) 1
NavierStokes/R3PressureKernel.lean,121,NavierStokes.R3PressureKernel.kernel_measurable,R (via kernel),Measurable (kernel R)
NavierStokes/R3PressureNearKernel.lean,73,NavierStokes.R3PressureNearKernel.scaled_measurable,R (via scaled),Measurable (scaled R f)
NavierStokes/R3RieszKernel.lean,339,NavierStokes.R3RieszKernel.fourier_intervalKernel,hi (via scaleFactor),𝓕 (intervalKernel lo hi i j) ξ = R3PressureFourier.rieszSymbol i j ξ * (scaleFactor lo hi ξ : ℂ)
NavierStokes/R3RieszKernel.lean,368,NavierStokes.R3RieszKernel.scaleFactor_mem_Icc,hi (via scaleFactor),scaleFactor lo hi ξ ∈ Icc (0 : ℝ) 1
NavierStokes/R3StressPressureEstimate.lean,30,NavierStokes.R3StressPressureEstimate.rawBound_nonneg,R (via rawBound),0 ≤ rawBound R L M V B
NavierStokes/R3StressPressureEstimate.lean,38,NavierStokes.R3StressPressureEstimate.regularized_flux_bound,R (via rawBound),"Space, powerCutoff φ x * regularized n i j g x * h x‖ ≤ rawBound R L M V B"
NavierStokes/RadialModulation.lean,47,NavierStokes.RadialModulation.modulatedE_contDiffAt,n (via modulatedE),"ContDiffAt ℝ ∞ (Function.uncurry (modulatedE n E A)) (X, η)"
NavierStokes/RadialModulation.lean,56,NavierStokes.RadialModulation.modulatedU_contDiffAt,n (via modulatedU),"ContDiffAt ℝ ∞ (Function.uncurry (modulatedU n U B)) (X, η)"
NavierStokes/RadialModulation.lean,116,NavierStokes.RadialModulation.modulatedE_hasDerivAt_eta,n (via modulatedE),HasDerivAt (modulatedE n E A X) (deriv (E X) η * Real.exp (A (phasePoint n X η) / n) + E X η * (Real.exp (A (phasePoint n X η) / n) * (partialEta A (phasePoint 
NavierStokes/RadialModulation.lean,126,NavierStokes.RadialModulation.modulatedU_hasDerivAt_eta,n (via modulatedU),HasDerivAt (modulatedU n U B X) (deriv (U X) η + partialEta B (phasePoint n X η) / n) η
NavierStokes/RadialPullback.lean,77,NavierStokes.RadialPullback.inverseChart_contDiff,d (via inverseChart),ContDiff ℝ ∞ (inverseChart d a)
NavierStokes/RadialPullback.lean,85,NavierStokes.RadialPullback.inverseChart_pos,d (via inverseChart),0 < inverseChart d a U
NavierStokes/RadialPullback.lean,96,NavierStokes.RadialPullback.inverseChart_eq,d (via inverseChart),inverseChart d a U = U ^ d⁻¹
NavierStokes/RadialSchedule.lean,227,NavierStokes.RadialSchedule.lag_solution_initial,a (via lagSolution),lagSolution a c q₀ 0 = q₀
NavierStokes/RadialSchedule.lean,230,NavierStokes.RadialSchedule.lag_solution_hasDerivAt,a (via lagSolution),HasDerivAt (lagSolution a c q₀) (-(a * (q₀ - c / a) * Real.exp (-a * y))) y
NavierStokes/RankStateBounds.lean,162,NavierStokes.RankStateBounds.fixed_weight_margin,a (via zeta),"ℝ, 0 < δ ∧ ∀ p ∈ (PhysicalMeanDomain.localStripData lo hi cL cR hlo hcL hcR ε L hε hεone hL U hU).domain, p ∈ MeanRankUpdate.supportBand a b qlo qhi → δ ≤ (Phys"
NavierStokes/ReferenceBounds.lean,689,NavierStokes.ReferenceBounds.natural_average_eq,Λ (via U),ProfileHistories.average U p = V p
NavierStokes/ReferenceBounds.lean,699,NavierStokes.ReferenceBounds.natural_average_eventuallyEq,Λ (via U),ProfileHistories.average U =ᶠ[𝓝 p] V
NavierStokes/ReferenceBounds.lean,955,NavierStokes.ReferenceBounds.pressureJets_small,Λ (via pressureJets),‖pressureJets P Λ p‖ < ε
NavierStokes/ReferenceBounds.lean,1134,NavierStokes.ReferenceBounds.normalized_history_bounds,Λ (via U),|Λ * (P.Ubar p - NaturalAxisData.U j p.2)| ≤ B ∧ |Λ * (average (parameterPartial P.U) p - 4)| ≤ B
NavierStokes/ReferenceBounds.lean,1134,NavierStokes.ReferenceBounds.normalized_history_bounds,Λ (via Ubar),|Λ * (P.Ubar p - NaturalAxisData.U j p.2)| ≤ B ∧ |Λ * (average (parameterPartial P.U) p - 4)| ≤ B
NavierStokes/ReferencePath.lean,41,NavierStokes.ReferencePath.slopeCutoff_smooth,δ (via slopeCutoff),ContDiff ℝ ∞ (slopeCutoff δ)
NavierStokes/ReferencePath.lean,45,NavierStokes.ReferencePath.slopeCutoff_mem,δ (via slopeCutoff),slopeCutoff δ t ∈ Icc (0 : ℝ) 1
NavierStokes/RenormalizedHeatMoment.lean,756,NavierStokes.RenormalizedHeatMoment.heated_nominal_axial_viscosity,XR (via E),"IntegrableOn (fun r => r ^ 2 * deriv (deriv (uTheta P.data.h E t r)) z) (Ioi 0) ∧ (∫ r in Ioi (0 : ℝ), r ^ 2 * deriv (deriv (uTheta P.data.h E t r)) z) = 0"
NavierStokes/ReservedPatches.lean,359,NavierStokes.ReservedPatches.witness_fields,XR (via U),"HeatedOutgoing.U F XR (X, eta) = 0 ∧ HeatedOutgoing.E F XR w.coefficients (X, eta) = xAmplitude F XR eta * X ^ (-(1 / 2 + F.data.core.lam))"
NavierStokes/ReservedPatches.lean,359,NavierStokes.ReservedPatches.witness_fields,XR (via E),"HeatedOutgoing.U F XR (X, eta) = 0 ∧ HeatedOutgoing.E F XR w.coefficients (X, eta) = xAmplitude F XR eta * X ^ (-(1 / 2 + F.data.core.lam))"
NavierStokes/ReservedPatches.lean,558,NavierStokes.ReservedPatches.radial_witness_fields,XR (via U),"HeatedOutgoing.U F XR (R ^ 2 / 2, eta) = 0 ∧ HeatedOutgoing.E F XR w.coefficients (R ^ 2 / 2, eta) = FiveRowRank.background F.data.core.lam (radialAmplitude F X"
NavierStokes/ReservedPatches.lean,558,NavierStokes.ReservedPatches.radial_witness_fields,XR (via E),"HeatedOutgoing.U F XR (R ^ 2 / 2, eta) = 0 ∧ HeatedOutgoing.E F XR w.coefficients (R ^ 2 / 2, eta) = FiveRowRank.background F.data.core.lam (radialAmplitude F X"
NavierStokes/ScaledActualParticularControl.lean,548,NavierStokes.ScaledActualParticularControl.normalWeight_harmonic,K (via normalWeight),PhysicalParticularWave.normalWeight Q Qr ((j:ℝ)*K) ((j:ℝ)*Kr) = PhysicalParticularWave.normalWeight Q Qr K Kr
NavierStokes/ScaledTangentTransport.lean,64,NavierStokes.ScaledTangentTransport.finite_transported_copy_cutoffs,R (via cutoff),"Frequency, copy ∉ I → (cutoff ∘ CopySolveCompatibility.nativeTimeMap shift rate) ((CopySolveCompatibility.transportGeometry g gap shift rate hrate).coordinates "
NavierStokes/SchwartzCompactApproximation.lean,28,NavierStokes.SchwartzCompactApproximation.cutoff_contDiff,R (via cutoff),ContDiff ℝ ∞ (cutoff (E := E) R)
NavierStokes/SeedHandbackJets.lean,141,NavierStokes.SeedHandbackJets.basis_pairBound,X (via basis),"∀ i, PairBound k (basis h X p i) (basis h X q i) (inputBounds k D X₀ X₁ T L i) (differenceBounds ((2:ℝ)^k*((2:ℝ)^k*1*T)*T) i) ε"
NavierStokes/ShapeTransition.lean,46,NavierStokes.ShapeTransition.blend_contDiff,T (via blend),ContDiff ℝ ∞ (blend T li)
NavierStokes/ShapeTransition.lean,155,NavierStokes.ShapeTransition.logProfile_hasDerivAt,T (via logarithmicSlope),"HasDerivAt (fun s => logProfile C T li (s, eta)) (logarithmicSlope T li (y, eta) - 1 / 2) y"
NavierStokes/ShapeTransition.lean,167,NavierStokes.ShapeTransition.logarithmicSlope_eq,T (via logarithmicSlope),"logarithmicSlope T li (y, eta) = 1 / 2 + deriv (fun s => logProfile C T li (s, eta)) y"
NavierStokes/ShapeTransition.lean,173,NavierStokes.ShapeTransition.logarithmicSlope_eq_actual,T (via logarithmicSlope),"logarithmicSlope T li (y, eta) = 1 / 2 + deriv (fun s => Real.log (angular C T li (s, eta))) y"
NavierStokes/ShapeTransition.lean,209,NavierStokes.ShapeTransition.blend_abs_le,T (via blend),"|blend T li (y, eta)| ≤ B"
NavierStokes/ShapeTransition.lean,234,NavierStokes.ShapeTransition.blend_iteratedDeriv,T (via blend),"iteratedDeriv n (fun e => blend T li (y, e)) eta = (1 - OutgoingSchedule.sigma (y / T)) * iteratedDeriv n li eta + OutgoingSchedule.sigma (y / T) * iteratedDeri"
NavierStokes/ShapeTransition.lean,261,NavierStokes.ShapeTransition.blend_jet_bound,T (via blend),"|iteratedDeriv n (fun e => blend T li (y, e)) eta| ≤ B"
NavierStokes/SignedStressPrimitive.lean,1014,NavierStokes.SignedStressPrimitive.axial_bump_identity,ε (via pressure),bumpCorrection P 1 (axialBalance ε γ radialFlux axialFlux pressure virtualFlux) z = momentDensity P 1 z.1 * (ε * fderiv ℝ (axialMomentPotential axialFlux gr ρ) 
NavierStokes/SlowBorelBase.lean,1140,NavierStokes.SlowBorelBase.coefficientBundle_smooth,C (via coefficientBundle),ContDiff ℝ ∞ (coefficientBundle C d j)
NavierStokes/SlowBorelBase.lean,1530,NavierStokes.SlowBorelBase.normalized_tangential_bounds,C (via normalizedSwirl),"ℝ, 0 < q → q ≤ 1 → ∀ w ∈ innerBox lo hi, ‖blownJet m (fun y => normalizedSwirl a h C d y - leadingSwirl C d y.2) (q, w)‖ ≤ B * q ^ (2 * h) ∧ ‖blownJet m (fun y "
NavierStokes/SlowBorelBase.lean,1530,NavierStokes.SlowBorelBase.normalized_tangential_bounds,C (via leadingSwirl),"ℝ, 0 < q → q ≤ 1 → ∀ w ∈ innerBox lo hi, ‖blownJet m (fun y => normalizedSwirl a h C d y - leadingSwirl C d y.2) (q, w)‖ ≤ B * q ^ (2 * h) ∧ ‖blownJet m (fun y "
NavierStokes/SlowBorelBase.lean,1586,NavierStokes.SlowBorelBase.angularMoment_eq_normalizedSwirl,C (via normalizedSwirl),"-x 1 * baseVelocity a h C d (t, x) 0 + x 0 * baseVelocity a h C d (t, x) 1 = Real.sqrt (2 * AxisymmetricFields.radialEnergy x) * (cartesianChart h (t, x)).1 ^ ("
NavierStokes/SlowExpansionResidual.lean,581,NavierStokes.SlowExpansionResidual.angular_finite_expansion,C (via slowSwirl),transportResidual 1 2 (slowFlux N h f) (slowAxial N h f) (slowSwirl N h C f) (fun _ => 0) p = C⁻¹ * (finiteSeries N (SimilarityProfile.q h p) h (angularExponent
NavierStokes/SlowExpansionResidual.lean,733,NavierStokes.SlowExpansionResidual.pressure_finite_expansion,C (via slowSwirl),RadialFluxResidual.fluxResidual (slowFlux N h f) (slowSwirl N h C f) (slowAxial N h f) (slowPressure N h f) p = 2 * (SimilarityProfile.inner h p).1 * finiteSeri
NavierStokes/SlowExpansionResidual.lean,733,NavierStokes.SlowExpansionResidual.pressure_finite_expansion,C (via pressureCoefficient),RadialFluxResidual.fluxResidual (slowFlux N h f) (slowSwirl N h C f) (slowAxial N h f) (slowPressure N h f) p = 2 * (SimilarityProfile.inner h p).1 * finiteSeri
NavierStokes/SlowExpansionResidual.lean,733,NavierStokes.SlowExpansionResidual.pressure_finite_expansion,C (via pressureTail),RadialFluxResidual.fluxResidual (slowFlux N h f) (slowSwirl N h C f) (slowAxial N h f) (slowPressure N h f) p = 2 * (SimilarityProfile.inner h p).1 * finiteSeri
NavierStokes/SlowExpansionResidual.lean,829,NavierStokes.SlowExpansionResidual.pressureCoefficient_eq_zero_iff,C (via pressureCoefficient),pressureCoefficient h C f n w = 0 ↔ partialX (f.pressure n) w = C⁻¹ ^ 2 * convolution (fun i j => f.phi i w * f.phi j w) n - previous (fun j => omegaCoefficient
NavierStokes/SlowExpansionResidual.lean,863,NavierStokes.SlowExpansionResidual.slowVelocity_components,C (via slowSwirl),"slowVelocity N h C f (t, x) = AxisymmetricResidual.pack (x 0 * (slowFlux N h f (profilePoint t x) / (2 * radialEnergy x)) - x 1 * slowSwirl N h C f (profilePoin"
NavierStokes/SlowExpansionResidual.lean,1016,NavierStokes.SlowExpansionResidual.navierStokesResidual_slowVelocity_of_coefficients,C (via truncationResidual),ProblemStatement.navierStokesResidual (slowVelocity N h C f) (slowPressureField N h f) t x = truncationResidual N h C f t x
NavierStokes/SlowFirstOrderEdge.lean,40,NavierStokes.SlowFirstOrderEdge.taperSecond_factorization,x (via edge),deriv (tailShapeDeriv d) (3 - x) = (FlatCutoff.edge 4 x / x ^ 6) * taperSecondFactor d x
NavierStokes/SlowResidualMatching.lean,152,NavierStokes.SlowResidualMatching.positiveOrder_pressure_coefficient,C (via pressureCoefficient),pressureCoefficient h C (ofBeta phi axial beta pressure) n w = 0
NavierStokes/SlowResidualMatching.lean,325,NavierStokes.SlowResidualMatching.pressureTailSize_nonneg,C (via pressureTailSize),0 ≤ pressureTailSize N h C f w
NavierStokes/SlowResidualMatching.lean,333,NavierStokes.SlowResidualMatching.pressureTail_bound,C (via pressureTail),|pressureTail N q h C f w| ≤ pressureTailSize N h C f w * q ^ (pressureExponent h + slowOrder h (N + 1))
NavierStokes/SlowResidualMatching.lean,333,NavierStokes.SlowResidualMatching.pressureTail_bound,C (via pressureTailSize),|pressureTail N q h C f w| ≤ pressureTailSize N h C f w * q ^ (pressureExponent h + slowOrder h (N + 1))
NavierStokes/SlowResidualMatching.lean,587,NavierStokes.SlowResidualMatching.navierStokesResidual_eq_stress_add_tails,C (via truncationResidual),ProblemStatement.navierStokesResidual (slowVelocity N h C f) (slowPressureField N h f) t x = tangentialStressForce (physicalThetaStress N h C f) (physicalZStres
NavierStokes/SlowResidualMatching.lean,618,NavierStokes.SlowResidualMatching.navierStokesResidual_eq_stress_add_truncation,C (via truncationResidual),ProblemStatement.navierStokesResidual (slowVelocity N h C f) (slowPressureField N h f) t x = tangentialStressForce (physicalThetaStress N h C f) (physicalZStres
NavierStokes/SlowResidualMatching.lean,671,NavierStokes.SlowResidualMatching.partialX_swirlRadius,C (via swirlRadius),partialX (swirlRadius C f) w = f (radiusPoint w) / C + w.1 ^ 2 / C * partialX f (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,685,NavierStokes.SlowResidualMatching.partialEta_swirlRadius,C (via swirlRadius),partialEta (swirlRadius C f) w = w.1 / C * partialEta f (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,737,NavierStokes.SlowResidualMatching.timeOp_swirlRadius,C (via swirlRadius),SlowStressSupport.timeOp h b (swirlRadius C f) w = w.1 / C * T h (b - 1 / 2) f (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,749,NavierStokes.SlowResidualMatching.axialOp_swirlRadius,C (via swirlRadius),SlowStressSupport.axialOp h b (swirlRadius C f) w = w.1 / C * Z h (b - 1 / 2) f (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,782,NavierStokes.SlowResidualMatching.axialOp2_swirlRadius,C (via swirlRadius),SlowStressSupport.axialOp2 h b (swirlRadius C f) w = w.1 / C * Z2 h (b - 1 / 2) f (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,801,NavierStokes.SlowResidualMatching.partialXX_swirlRadius,C (via swirlRadius),partialX (partialX (swirlRadius C f)) w = 3 * w.1 / C * partialX f (radiusPoint w) + w.1 ^ 3 / C * partialX (partialX f) (radiusPoint w)
NavierStokes/SlowResidualMatching.lean,967,NavierStokes.SlowResidualMatching.pressureTail_eq_finite_monomials,C (via pressureTail),"pressureTail N q h C f w = ∑ i ∈ pressureIndices N, q ^ pressurePower N h i * pressureTerm N h C f i w"
NavierStokes/SlowResidualMatching.lean,1042,NavierStokes.SlowResidualMatching.radialTail_eq_finite_monomials,C (via pressureTail),"pressureTail N (SimilarityProfile.q h p) h C f (SimilarityProfile.inner h p) / (2 * p.2.1) = ∑ i ∈ pressureIndices N, SimilarityProfile.q h p ^ (pressurePower N"
NavierStokes/SlowResidualMatching.lean,1371,NavierStokes.SlowResidualMatching.thetaStress_eq_canonical,C (via swirlRadius),thetaStress h C f n w = fromRadius (SlowStressSupport.angularStress h n (fun j => toRadius (f.flux j)) (fun j => toRadius (f.axial j)) (fun j => swirlRadius C (
NavierStokes/SlowResidualMatching.lean,1524,NavierStokes.SlowResidualMatching.hierarchy_pressure_coefficient,C (via pressureCoefficient),"pressureCoefficient h C (hierarchyProfiles A) n (X, eta) = 0"
NavierStokes/SlowStressSupport.lean,827,NavierStokes.SlowStressSupport.interior_quotient_smooth,a (via zeta),Smooth S (fun w => f w / zeta w.1)
NavierStokes/SlowStressSupport.lean,845,NavierStokes.SlowStressSupport.interior_weighted_jets,a (via zeta),"ℝ, 0 ≤ C ∧ ∀ R ∈ Ioo l r, ∀ eta ∈ K, ‖iteratedFDeriv ℝ k f (R, eta)‖ ≤ C * zeta R"
NavierStokes/SlowStressSupport.lean,1101,NavierStokes.SlowStressSupport.logFlatWeight_pos,R (via logFlatWeight),0 < logFlatWeight l r cL cR R
NavierStokes/SmoothLoop.lean,283,NavierStokes.SmoothLoop.expTilt_contDiff,p (via expTilt),ContDiff ℝ (∞ : WithTop ℕ∞) (expTilt m d μ p)
NavierStokes/SmoothLoop.lean,287,NavierStokes.SmoothLoop.expTilt_periodic,p (via expTilt),Function.Periodic (expTilt m d μ p) (2 * Real.pi)
NavierStokes/SmoothLoop.lean,292,NavierStokes.SmoothLoop.expTilt_mean,p (via expTilt),angularMean (expTilt m d μ p) = m
NavierStokes/SmoothLoop.lean,301,NavierStokes.SmoothLoop.expTilt_variance,p (via expTilt),angularMean (fun θ => (expTilt m d μ p θ - m) ^ 2) = (d / p) ^ 2 * (expNormalizer (2 * (μ * p)) / expNormalizer (μ * p) ^ 2 - 1)
NavierStokes/SquaredPartition.lean,176,NavierStokes.SquaredPartition.gridMask_nonneg,δ (via gridMask),0 ≤ gridMask δ k x
NavierStokes/SquaredPartition.lean,179,NavierStokes.SquaredPartition.gridMask_smooth,δ (via gridMask),ContDiff ℝ ∞ (gridMask δ k)
NavierStokes/SquaredPartition.lean,182,NavierStokes.SquaredPartition.gridMask_sum_sq,δ (via gridMask),"(∑ᶠ k : ℤ, gridMask δ k x ^ 2) = 1"
NavierStokes/SquaredPartition.lean,203,NavierStokes.SquaredPartition.gridMask_locallyFinite,δ (via gridMask),LocallyFinite fun k => support (gridMask δ k)
NavierStokes/SquaredPartition.lean,235,NavierStokes.SquaredPartition.productMask_support,δ (via gridMask),"support (productMask δ k) = ⋂ j, (fun x => x j) ⁻¹' support (gridMask δ (k j))"
NavierStokes/StressActivation.lean,34,NavierStokes.StressActivation.activation_smooth,T (via activation),ContDiff ℝ ∞ (activation T κ)
NavierStokes/StressActivation.lean,40,NavierStokes.StressActivation.activation_nonneg,T (via activation),0 ≤ activation T κ y
NavierStokes/StressActivation.lean,43,NavierStokes.StressActivation.activation_le_one,T (via activation),activation T κ y ≤ 1
NavierStokes/StressActivation.lean,78,NavierStokes.StressActivation.weightedPrimitive_hasDerivAt,T (via activation),"HasDerivAt (fun x => weightedPrimitive T κ B (x, η)) (activation T κ y * B (y, η)) y"
NavierStokes/StressActivation.lean,193,NavierStokes.StressActivation.stepDenominator_pos,T (via stepDenominator),0 < stepDenominator T y
NavierStokes/StressActivation.lean,196,NavierStokes.StressActivation.stepDenominator_smooth,T (via stepDenominator),ContDiff ℝ ∞ (stepDenominator T)
NavierStokes/TailCone.lean,1475,NavierStokes.TailCone.actualP2_eq,XR (via E),"OutgoingHistories.p2 XR w Amp (y, eta) = OutgoingHistories.p1 XR w Amp (y, eta) * (OutgoingHistories.Ns w Amp (y, eta) / (OutgoingHistories.E w (y, eta) * Outgo"
NavierStokes/TemporalMeanUpdate.lean,1140,NavierStokes.TemporalMeanUpdate.normalizeSource_torusAverage,d (via inverseChart),PressureStream.torusAverage (RadialPullback.normalizeSource d a g) p = RadialPullback.sourceMultiplier d a p.1 * PressureStream.torusAverage g (RadialPullback.i
NavierStokes/TerminalCompensation.lean,593,NavierStokes.TerminalCompensation.normalizedDebt_eq,R (via scaledDebt),normalizedDebt R a d = amplitudeDebt a (scaledDebt R d)
NavierStokes/TerminalCompensation.lean,768,NavierStokes.TerminalCompensation.physicalProfile_eq_clean_outside,R (via physicalProfile),physicalProfile P lam R a c X = cleanProfile lam R a X
NavierStokes/TerminalCompensation.lean,768,NavierStokes.TerminalCompensation.physicalProfile_eq_clean_outside,R (via cleanProfile),physicalProfile P lam R a c X = cleanProfile lam R a X
NavierStokes/TerminalCompensation.lean,794,NavierStokes.TerminalCompensation.mixed_moment_unchanged,R (via physicalProfile),"(∫ X, U X * physicalProfile P lam R a c X) = ∫ X, U X * cleanProfile lam R a X"
NavierStokes/TerminalCompensation.lean,794,NavierStokes.TerminalCompensation.mixed_moment_unchanged,R (via cleanProfile),"(∫ X, U X * physicalProfile P lam R a c X) = ∫ X, U X * cleanProfile lam R a X"
NavierStokes/TerminalCone.lean,566,NavierStokes.TerminalCone.same_witness_full_cone,XR (via U),"HeatedOutgoing.E F XR w.coefficients (XR * Real.exp y, eta) = TerminalEdgeFactor.profileAngularVelocity (normalization F XR) F.data (shift F XR) (profilePoint F"
NavierStokes/TerminalCone.lean,566,NavierStokes.TerminalCone.same_witness_full_cone,XR (via E),"HeatedOutgoing.E F XR w.coefficients (XR * Real.exp y, eta) = TerminalEdgeFactor.profileAngularVelocity (normalization F XR) F.data (shift F XR) (profilePoint F"
NavierStokes/TerminalEdgeFactor.lean,647,NavierStokes.TerminalEdgeFactor.pressureCoefficient_contDiff,C (via pressureCoefficient),ContDiff ℝ ∞ (pressureCoefficient C d y0)
NavierStokes/TerminalEdgeFactor.lean,923,NavierStokes.TerminalEdgeFactor.scale_three,x (via edge),FlatPrimitive.scale c 3 x = FlatCutoff.edge c x
NavierStokes/TerminalEdgeFactor.lean,923,NavierStokes.TerminalEdgeFactor.scale_three,x (via scale),FlatPrimitive.scale c 3 x = FlatCutoff.edge c x
NavierStokes/TerminalEdgeFactor.lean,980,NavierStokes.TerminalEdgeFactor.pressure_density_eq,C (via pressureCoefficient),"physicalHeat C (1 + d.h) (timeOf p, (s, p.2)) ^ 2 * tailShape d (Real.log (s / chartQ d p) - y0) * tailShapeDeriv d (Real.log (s / chartQ d p) - y0) / s = scala"
NavierStokes/TerminalEdgeFactor.lean,994,NavierStokes.TerminalEdgeFactor.pressureGradient_eq_primitive,C (via pressureCoefficient),pressureGradient C d y0 y = chi d y.1 * ParametricFlatFactor.primitive 4 3 (pressureCoefficient C d y0) y
NavierStokes/TerminalEdgeFactor.lean,1183,NavierStokes.TerminalEdgeFactor.pressureCoefficient_normalizedParam,C (via pressureCoefficient),"pressureCoefficient C d y0 (normalizedParam η, x) = profilePressureCoefficient C d y0 (η, x)"
NavierStokes/TerminalHistoryBridge.lean,91,NavierStokes.TerminalHistoryBridge.square_integrable_after_switch,XR (via E),"IntegrableOn (fun u => HeatedOutgoing.E F XR w.coefficients (u,η)^2) (Ioi X)"
